,open,high,low,close,volume,trade_count,vwap
2019-02-28 00:00:00-05:00,166.72,167.46,166.39,166.86,25402683.0,103663.0,166.95
2019-03-01 00:00:00-05:00,168.04,168.27,166.85,168.02,31809939.0,130400.0,167.77
2019-03-04 00:00:00-05:00,168.96,169.37,166.17,168.05,38341165.0,178513.0,167.69
2019-03-05 00:00:00-05:00,168.15,168.69,167.34,168.17,22629563.0,105522.0,168.18
2019-03-06 00:00:00-05:00,168.3,168.37,166.95,167.22,28525829.0,128358.0,167.47
2019-03-07 00:00:00-05:00,166.77,166.85,164.55,165.17,39888454.0,191113.0,165.56
2019-03-08 00:00:00-05:00,163.32,165.0,163.15,164.92,39809606.0,188293.0,164.09
2019-03-11 00:00:00-04:00,165.58,168.46,165.57,168.35,31659424.0,144569.0,167.66
2019-03-12 00:00:00-04:00,168.77,169.71,168.39,169.27,34302813.0,148747.0,169.12
2019-03-13 00:00:00-04:00,170.15,171.43,169.91,170.54,42875992.0,140812.0,170.43
2019-03-14 00:00:00-04:00,170.65,170.86,170.21,170.26,24084486.0,103730.0,170.49
2019-03-15 00:00:00-04:00,170.95,172.35,170.8,171.84,38959474.0,141064.0,171.59
2019-03-18 00:00:00-04:00,171.76,172.77,171.42,172.24,33170786.0,122088.0,172.08
2019-03-19 00:00:00-04:00,172.93,173.74,172.09,172.82,37140386.0,147535.0,172.95
2019-03-20 00:00:00-04:00,172.83,174.57,172.04,173.51,50864060.0,196130.0,173.14
2019-03-21 00:00:00-04:00,173.01,176.47,172.97,176.22,43195408.0,188274.0,175.31
2019-03-22 00:00:00-04:00,175.44,175.93,172.17,172.35,71602864.0,305130.0,173.79
2019-03-25 00:00:00-04:00,171.74,172.62,170.78,172.02,46637074.0,205620.0,171.74
2019-03-26 00:00:00-04:00,173.33,174.41,171.94,172.82,33439521.0,148066.0,173.13
2019-03-27 00:00:00-04:00,173.04,173.47,170.46,171.71,37343770.0,175845.0,171.84
2019-03-28 00:00:00-04:00,172.16,172.76,171.08,172.11,30595590.0,131493.0,171.96
2019-03-29 00:00:00-04:00,173.38,173.58,172.38,173.41,35692418.0,138103.0,173.16
2019-04-01 00:00:00-04:00,175.11,175.92,174.48,175.71,31626727.0,144308.0,175.29
2019-04-02 00:00:00-04:00,175.89,176.54,175.46,176.38,23064703.0,94857.0,176.07
2019-04-03 00:00:00-04:00,177.35,178.49,176.84,177.39,32089511.0,134396.0,177.63
2019-04-04 00:00:00-04:00,177.42,178.08,176.3,177.32,28806243.0,121158.0,177.17
2019-04-05 00:00:00-04:00,177.88,178.34,177.62,178.24,25964427.0,102852.0,178.08
2019-04-08 00:00:00-04:00,177.95,178.84,177.24,178.69,24227334.0,94900.0,178.27
2019-04-09 00:00:00-04:00,178.08,178.67,177.69,178.06,25844282.0,116246.0,178.25
2019-04-10 00:00:00-04:00,178.32,179.08,178.1,179.02,24920774.0,108412.0,178.64
2019-04-11 00:00:00-04:00,179.31,179.32,178.27,178.6,20792728.0,96683.0,178.69
2019-04-12 00:00:00-04:00,179.4,179.48,178.62,179.37,25298601.0,92798.0,179.21
2019-04-15 00:00:00-04:00,179.35,179.6,178.2,179.4,21226162.0,77433.0,179.12
2019-04-16 00:00:00-04:00,180.02,180.41,179.46,180.01,27348112.0,96820.0,180.03
2019-04-17 00:00:00-04:00,181.22,181.39,180.11,180.64,29916076.0,108689.0,180.58
2019-04-18 00:00:00-04:00,180.96,181.26,179.81,180.87,29149844.0,102428.0,180.65
2019-04-22 00:00:00-04:00,180.05,181.45,179.95,181.38,18143179.0,71257.0,181.0
2019-04-23 00:00:00-04:00,181.82,183.91,181.59,183.69,34243305.0,118891.0,183.07
2019-04-24 00:00:00-04:00,183.82,184.08,183.05,183.11,25254752.0,90321.0,183.61
2019-04-25 00:00:00-04:00,184.5,184.57,182.86,183.86,29824303.0,124278.0,183.92
2019-04-26 00:00:00-04:00,183.59,184.06,182.03,184.02,26594343.0,112753.0,183.32
2019-04-29 00:00:00-04:00,183.99,184.67,183.72,184.38,22057827.0,87469.0,184.25
2019-04-30 00:00:00-04:00,182.89,183.25,181.66,182.95,31894975.0,134320.0,182.89
2019-05-01 00:00:00-04:00,184.13,184.67,182.23,182.36,35208612.0,146159.0,183.6
2019-05-02 00:00:00-04:00,182.31,183.25,180.37,181.57,44720725.0,186947.0,181.68
2019-05-03 00:00:00-04:00,183.09,184.6,182.75,184.46,30971095.0,120482.0,183.86
2019-05-06 00:00:00-04:00,180.59,183.59,180.27,183.33,39423039.0,175102.0,182.32
2019-05-07 00:00:00-04:00,181.33,182.11,178.09,179.76,59968288.0,278581.0,180.02
2019-05-08 00:00:00-04:00,179.22,180.66,178.53,179.31,37810561.0,190653.0,179.68
2019-05-09 00:00:00-04:00,177.37,178.96,175.76,178.34,55968901.0,278726.0,177.47
2019-05-10 00:00:00-04:00,177.66,179.43,174.73,178.57,58915486.0,311861.0,177.08
2019-05-13 00:00:00-04:00,174.03,174.96,171.87,172.37,69415973.0,346742.0,173.04
2019-05-14 00:00:00-04:00,173.27,175.31,172.64,174.26,44257991.0,213712.0,174.26
2019-05-15 00:00:00-04:00,173.15,177.17,173.07,176.72,41959650.0,199209.0,175.71
2019-05-16 00:00:00-04:00,176.75,179.6,176.59,178.5,39751564.0,180580.0,178.49
2019-05-17 00:00:00-04:00,176.73,179.13,176.52,176.67,45235769.0,202588.0,177.45
2019-05-20 00:00:00-04:00,174.23,174.88,173.1,173.69,39327085.0,200357.0,174.02
2019-05-21 00:00:00-04:00,175.19,175.99,174.63,175.51,32033973.0,138920.0,175.33
2019-05-22 00:00:00-04:00,174.52,175.74,174.46,174.72,24583363.0,113920.0,174.96
2019-05-23 00:00:00-04:00,172.77,172.8,170.98,172.05,46297284.0,239507.0,171.89
2019-05-24 00:00:00-04:00,173.06,173.6,171.75,171.96,26638062.0,117153.0,172.46
2019-05-28 00:00:00-04:00,172.46,173.41,171.3,171.37,25051572.0,131153.0,172.31
2019-05-29 00:00:00-04:00,170.31,170.84,169.0,169.91,42991462.0,202080.0,169.97
2019-05-30 00:00:00-04:00,170.4,171.11,169.66,170.62,30658286.0,132309.0,170.47
2019-05-31 00:00:00-04:00,168.63,169.19,167.82,167.9,46206969.0,178723.0,168.43
2019-06-03 00:00:00-04:00,167.49,167.9,163.38,164.2,77338903.0,339178.0,165.28
2019-06-04 00:00:00-04:00,166.0,168.89,165.41,168.83,48910087.0,198059.0,167.31
2019-06-05 00:00:00-04:00,170.46,170.47,168.32,170.08,34886463.0,158675.0,169.56
2019-06-06 00:00:00-04:00,170.38,171.85,169.62,171.43,30827722.0,128835.0,170.7
2019-06-07 00:00:00-04:00,172.29,175.45,172.13,174.74,46787205.0,179791.0,174.32
2019-06-10 00:00:00-04:00,175.89,178.42,175.87,176.78,42173304.0,173856.0,177.11
2019-06-11 00:00:00-04:00,178.63,178.95,176.42,177.02,42208540.0,153189.0,177.38
2019-06-12 00:00:00-04:00,176.52,176.91,175.67,176.0,28586722.0,110881.0,176.23
2019-06-13 00:00:00-04:00,176.75,177.48,176.38,177.04,24577080.0,109621.0,176.83
2019-06-14 00:00:00-04:00,176.1,176.74,175.61,176.29,23132359.0,97136.0,176.21
2019-06-17 00:00:00-04:00,176.65,177.84,176.48,177.35,20729522.0,96755.0,177.34
2019-06-18 00:00:00-04:00,179.42,181.19,178.98,179.93,49018798.0,210856.0,179.97
2019-06-19 00:00:00-04:00,180.24,181.01,179.12,180.6,31965523.0,143629.0,180.15
2019-06-20 00:00:00-04:00,183.12,183.16,180.65,182.28,41514754.0,165150.0,182.08
2019-06-21 00:00:00-04:00,182.01,183.17,181.63,182.01,39810371.0,139630.0,182.22
2019-06-24 00:00:00-04:00,182.37,182.56,181.92,182.02,19636657.0,80645.0,182.21
2019-06-25 00:00:00-04:00,181.92,182.0,178.62,178.89,34294815.0,143654.0,180.17
2019-06-26 00:00:00-04:00,180.06,181.21,179.43,179.72,22962963.0,96258.0,180.1
2019-06-27 00:00:00-04:00,180.38,180.84,179.92,180.41,20221350.0,81118.0,180.47
2019-06-28 00:00:00-04:00,180.85,181.04,180.0,180.64,21343405.0,96145.0,180.51
2019-07-01 00:00:00-04:00,184.09,184.35,182.23,183.08,32183897.0,137293.0,183.21
2019-07-02 00:00:00-04:00,183.01,183.83,182.5,183.81,18301672.0,91239.0,183.16
2019-07-03 00:00:00-04:00,184.23,185.19,184.08,185.19,16121032.0,69601.0,184.69
2019-07-05 00:00:00-04:00,183.94,185.15,183.21,184.81,21751685.0,98468.0,184.26
2019-07-08 00:00:00-04:00,183.66,183.67,182.76,183.52,17855380.0,80638.0,183.34
2019-07-09 00:00:00-04:00,182.63,184.67,182.49,184.44,19421844.0,79965.0,183.91
2019-07-10 00:00:00-04:00,185.53,186.79,185.22,186.27,28933095.0,125835.0,186.0
2019-07-11 00:00:00-04:00,186.58,187.03,185.55,186.14,24438484.0,98036.0,186.35
2019-07-12 00:00:00-04:00,186.34,187.22,186.17,187.21,20582196.0,74811.0,186.84
2019-07-15 00:00:00-04:00,187.64,187.85,187.13,187.81,16355697.0,77109.0,187.51
2019-07-16 00:00:00-04:00,187.53,187.75,186.27,186.84,20619838.0,88584.0,187.02
2019-07-17 00:00:00-04:00,186.89,187.17,185.91,185.93,16947619.0,76859.0,186.41
2019-07-18 00:00:00-04:00,185.05,186.5,184.46,186.14,29604001.0,113987.0,185.52
2019-07-19 00:00:00-04:00,187.49,187.5,184.58,184.77,29680107.0,112917.0,185.99
2019-07-22 00:00:00-04:00,185.25,186.64,185.19,186.24,19361985.0,79908.0,185.92
2019-07-23 00:00:00-04:00,187.26,187.48,186.01,187.46,24450708.0,79166.0,186.95
2019-07-24 00:00:00-04:00,186.77,188.79,186.73,188.78,20824783.0,86150.0,188.11
2019-07-25 00:00:00-04:00,188.13,188.17,186.63,186.99,23766805.0,111054.0,187.3
2019-07-26 00:00:00-04:00,188.17,189.17,188.08,188.91,20958808.0,88405.0,188.77
2019-07-29 00:00:00-04:00,188.81,188.81,187.08,188.27,20804549.0,80727.0,187.93
2019-07-30 00:00:00-04:00,186.85,188.19,186.69,187.45,19060015.0,84576.0,187.48
2019-07-31 00:00:00-04:00,187.97,188.08,183.14,184.86,42071802.0,226783.0,186.21
2019-08-01 00:00:00-04:00,185.26,188.61,183.05,183.94,64080219.0,339793.0,185.46
2019-08-02 00:00:00-04:00,182.66,182.82,180.13,181.23,55894192.0,280281.0,181.26
2019-08-05 00:00:00-04:00,177.52,177.52,173.35,174.83,76230685.0,369430.0,175.56
2019-08-06 00:00:00-04:00,176.43,177.8,175.16,177.28,42854059.0,213206.0,176.58
2019-08-07 00:00:00-04:00,175.4,178.49,174.02,178.24,50322155.0,228049.0,176.73
2019-08-08 00:00:00-04:00,179.11,182.17,178.54,182.11,39215670.0,169320.0,180.52
2019-08-09 00:00:00-04:00,181.2,181.86,178.99,180.4,33940869.0,161954.0,180.4
2019-08-12 00:00:00-04:00,179.29,179.83,177.51,178.33,25082036.0,129316.0,178.81
2019-08-13 00:00:00-04:00,178.25,183.49,178.01,182.24,41356726.0,212056.0,181.82
2019-08-14 00:00:00-04:00,179.26,179.88,176.46,176.79,52026551.0,254564.0,177.81
2019-08-15 00:00:00-04:00,177.13,177.6,175.25,176.59,37570046.0,226235.0,176.62
2019-08-16 00:00:00-04:00,178.1,179.88,178.09,179.42,35858592.0,128782.0,179.11
2019-08-19 00:00:00-04:00,181.89,182.67,181.38,182.28,23079501.0,98290.0,182.11
2019-08-20 00:00:00-04:00,181.86,182.48,180.82,180.87,20268404.0,84779.0,181.58
2019-08-21 00:00:00-04:00,182.5,183.05,181.82,182.47,21184490.0,101368.0,182.54
2019-08-22 00:00:00-04:00,182.81,183.28,180.45,181.88,24524186.0,111751.0,181.87
2019-08-23 00:00:00-04:00,180.66,182.3,175.63,176.13,56195409.0,316415.0,178.36
2019-08-26 00:00:00-04:00,178.18,178.83,177.1,178.79,28232122.0,154920.0,178.09
2019-08-27 00:00:00-04:00,180.01,180.33,177.71,178.41,28307903.0,137061.0,178.9
2019-08-28 00:00:00-04:00,177.84,179.35,176.94,179.05,22532786.0,109341.0,178.52
2019-08-29 00:00:00-04:00,181.25,182.3,180.58,181.79,26028649.0,127684.0,181.68
2019-08-30 00:00:00-04:00,182.77,182.8,180.32,181.35,26610530.0,128542.0,181.35
2019-09-03 00:00:00-04:00,180.18,181.07,178.99,179.59,28575081.0,154114.0,179.8
2019-09-04 00:00:00-04:00,181.31,182.34,180.8,182.18,22115979.0,105753.0,181.68
2019-09-05 00:00:00-04:00,184.17,186.05,184.13,185.52,34450727.0,161305.0,185.07
2019-09-06 00:00:00-04:00,185.76,185.9,184.93,185.34,20160711.0,84554.0,185.51
2019-09-09 00:00:00-04:00,185.91,185.99,184.01,184.95,24743607.0,111281.0,185.03
2019-09-10 00:00:00-04:00,183.98,184.51,182.74,184.42,24063470.0,134845.0,183.58
2019-09-11 00:00:00-04:00,184.75,186.24,184.34,186.15,25825403.0,115530.0,185.67
2019-09-12 00:00:00-04:00,187.32,188.35,186.67,186.92,29592556.0,155804.0,187.35
2019-09-13 00:00:00-04:00,186.65,187.09,186.01,186.25,27926694.0,123962.0,186.52
2019-09-16 00:00:00-04:00,185.05,185.81,184.87,185.42,20612021.0,131364.0,185.36
2019-09-17 00:00:00-04:00,185.44,186.31,185.05,186.31,21353408.0,99259.0,185.65
2019-09-18 00:00:00-04:00,185.93,186.31,183.9,186.24,31329778.0,157483.0,185.53
2019-09-19 00:00:00-04:00,186.56,187.7,186.19,186.54,26517455.0,124031.0,186.91
2019-09-20 00:00:00-04:00,186.81,187.0,183.95,184.57,30421847.0,168186.0,185.42
2019-09-23 00:00:00-04:00,184.52,185.21,183.9,184.65,23096915.0,93869.0,184.62
2019-09-24 00:00:00-04:00,185.5,185.9,181.41,182.2,41484574.0,244229.0,183.11
2019-09-25 00:00:00-04:00,182.03,184.73,180.49,184.25,37115485.0,170005.0,182.87
2019-09-26 00:00:00-04:00,184.04,184.17,182.21,183.57,27416171.0,156432.0,183.25
2019-09-27 00:00:00-04:00,183.88,184.0,180.05,181.29,41208897.0,224588.0,181.79
2019-09-30 00:00:00-04:00,181.99,183.31,181.65,183.01,27380071.0,120523.0,182.66
2019-10-01 00:00:00-04:00,183.72,184.74,181.22,181.52,33062957.0,193151.0,182.51
2019-10-02 00:00:00-04:00,180.3,181.46,177.4,178.4,49537299.0,249257.0,178.65
2019-10-03 00:00:00-04:00,178.42,180.49,176.24,180.36,40273728.0,253928.0,178.94
2019-10-04 00:00:00-04:00,181.25,183.28,181.14,183.01,33031360.0,169459.0,182.25
2019-10-07 00:00:00-04:00,182.45,183.92,182.14,182.46,22178255.0,126461.0,182.91
2019-10-08 00:00:00-04:00,181.27,182.09,179.58,179.73,33517151.0,209648.0,180.66
2019-10-09 00:00:00-04:00,181.22,182.31,180.71,181.48,21137701.0,121729.0,181.47
2019-10-10 00:00:00-04:00,181.5,183.62,181.38,182.89,26989276.0,148741.0,182.58
2019-10-11 00:00:00-04:00,184.94,186.72,184.87,185.24,42007146.0,226525.0,185.74
2019-10-14 00:00:00-04:00,184.96,185.82,184.79,185.22,15672122.0,76511.0,185.36
2019-10-15 00:00:00-04:00,185.77,188.02,185.68,187.58,24158607.0,113880.0,187.14
2019-10-16 00:00:00-04:00,186.96,187.59,186.52,187.11,21042176.0,92111.0,187.02
2019-10-17 00:00:00-04:00,188.22,188.53,186.89,187.61,19360961.0,93818.0,187.64
2019-10-18 00:00:00-04:00,187.33,187.73,184.85,185.81,28171041.0,126217.0,186.31
2019-10-21 00:00:00-04:00,186.74,187.58,186.24,187.45,16121082.0,77107.0,187.14
2019-10-22 00:00:00-04:00,188.1,188.45,185.9,185.96,23896324.0,93206.0,186.96
2019-10-23 00:00:00-04:00,185.55,186.36,185.28,186.32,15480453.0,68589.0,185.94
2019-10-24 00:00:00-04:00,187.68,188.25,186.82,188.13,19642104.0,89816.0,187.69
2019-10-25 00:00:00-04:00,187.16,189.73,187.12,189.63,22022667.0,105497.0,189.0
2019-10-28 00:00:00-04:00,190.54,191.76,190.52,191.51,19689654.0,83795.0,191.28
2019-10-29 00:00:00-04:00,191.19,191.47,189.99,190.02,18879017.0,89503.0,190.53
2019-10-30 00:00:00-04:00,190.39,191.26,189.3,190.94,22085320.0,116127.0,190.33
2019-10-31 00:00:00-04:00,191.5,191.58,189.93,191.03,27053097.0,120917.0,190.73
2019-11-01 00:00:00-04:00,191.85,192.78,191.56,192.77,22549401.0,96177.0,192.23
2019-11-04 00:00:00-05:00,194.05,194.37,192.76,193.96,19502166.0,87799.0,193.85
2019-11-05 00:00:00-05:00,194.2,194.39,193.42,194.06,15298092.0,81443.0,194.05
2019-11-06 00:00:00-05:00,193.84,193.86,192.68,193.63,19962260.0,93794.0,193.4
2019-11-07 00:00:00-05:00,194.6,195.53,193.72,194.28,18134430.0,93583.0,194.73
2019-11-08 00:00:00-05:00,193.88,195.07,193.42,195.05,15524829.0,73764.0,194.43
2019-11-11 00:00:00-05:00,194.08,194.87,193.8,194.79,10526001.0,46155.0,194.52
2019-11-12 00:00:00-05:00,194.96,196.0,194.66,195.35,15049562.0,71084.0,195.35
2019-11-13 00:00:00-05:00,194.68,195.58,194.55,195.4,16362169.0,80150.0,195.13
2019-11-14 00:00:00-05:00,194.67,195.37,194.07,195.25,17303529.0,70587.0,194.93
2019-11-15 00:00:00-05:00,196.4,196.68,195.8,196.68,18799047.0,70181.0,196.28
2019-11-18 00:00:00-05:00,196.39,197.15,195.58,196.84,18688594.0,74813.0,196.49
2019-11-19 00:00:00-05:00,197.58,197.58,196.37,197.13,17315755.0,79295.0,197.13
2019-11-20 00:00:00-05:00,196.62,197.21,194.46,195.95,37110994.0,156265.0,196.0
2019-11-21 00:00:00-05:00,195.74,195.87,194.9,195.51,18350884.0,82928.0,195.46
2019-11-22 00:00:00-05:00,195.96,196.11,194.58,195.63,17406072.0,68770.0,195.42
2019-11-25 00:00:00-05:00,196.45,197.99,196.45,197.95,18215903.0,72369.0,197.31
2019-11-26 00:00:00-05:00,198.05,198.58,197.79,198.33,15441517.0,67879.0,198.3
2019-11-27 00:00:00-05:00,198.83,199.73,198.6,199.72,17686758.0,68734.0,199.35
2019-11-29 00:00:00-05:00,199.28,199.51,198.71,198.8,10237959.0,40563.0,199.11
2019-12-02 00:00:00-05:00,198.81,198.88,195.59,196.77,28849254.0,149491.0,196.85
2019-12-03 00:00:00-05:00,194.17,195.31,187.84,195.23,32379267.0,163251.0,194.36
2019-12-04 00:00:00-05:00,196.27,196.68,195.94,196.22,16034752.0,76460.0,196.26
2019-12-05 00:00:00-05:00,196.91,196.91,195.64,196.6,15485380.0,69213.0,196.32
2019-12-06 00:00:00-05:00,197.98,198.85,197.88,198.71,17096174.0,77069.0,198.44
2019-12-09 00:00:00-05:00,198.35,199.28,197.72,197.81,14284174.0,60590.0,198.4
2019-12-10 00:00:00-05:00,197.9,198.59,197.2,197.64,22196430.0,88245.0,197.83
2019-12-11 00:00:00-05:00,198.1,198.89,197.78,198.69,20260305.0,69204.0,198.38
2019-12-12 00:00:00-05:00,198.48,200.96,198.21,200.17,33032529.0,188246.0,199.8
2019-12-13 00:00:00-05:00,200.03,201.53,199.64,200.83,32988357.0,177310.0,200.72
2019-12-16 00:00:00-05:00,202.1,203.1,202.08,202.85,22251644.0,82529.0,202.68
2019-12-17 00:00:00-05:00,203.07,203.27,202.62,202.96,16383909.0,62401.0,202.87
2019-12-18 00:00:00-05:00,203.17,203.68,202.9,203.12,16289928.0,62246.0,203.26
2019-12-19 00:00:00-05:00,203.21,204.46,203.19,204.39,18128251.0,59943.0,203.76
2019-12-20 00:00:00-05:00,205.33,206.0,204.79,205.21,28270209.0,93297.0,205.35
2019-12-23 00:00:00-05:00,205.97,206.08,205.58,205.75,24567562.0,72108.0,205.75
2019-12-24 00:00:00-05:00,205.91,206.02,205.39,205.86,7239625.0,31461.0,205.74
2019-12-26 00:00:00-05:00,206.19,207.69,206.16,207.68,17568713.0,64174.0,207.05
2019-12-27 00:00:00-05:00,208.41,208.42,206.95,207.5,18557414.0,74578.0,207.67
2019-12-30 00:00:00-05:00,207.4,207.52,205.12,206.14,22179426.0,95582.0,206.16
2019-12-31 00:00:00-05:00,205.57,206.68,205.16,206.53,18503690.0,83257.0,206.05
2020-01-02 00:00:00-05:00,208.27,209.98,207.86,209.98,31783922.0,120558.0,208.47
2020-01-03 00:00:00-05:00,207.19,209.31,207.18,208.05,27845316.0,129280.0,208.47
2020-01-06 00:00:00-05:00,206.41,209.42,206.17,209.39,22140049.0,96333.0,208.31
2020-01-07 00:00:00-05:00,209.47,209.96,208.71,209.37,23496517.0,91735.0,209.32
2020-01-08 00:00:00-05:00,209.31,211.9,209.01,210.94,26872014.0,124194.0,210.62
2020-01-09 00:00:00-05:00,212.65,213.13,211.49,212.73,24006173.0,110600.0,212.48
2020-01-10 00:00:00-05:00,213.47,213.58,211.8,212.18,22206287.0,99305.0,212.81
2020-01-13 00:00:00-05:00,213.04,214.66,212.72,214.63,24137747.0,92409.0,214.0
2020-01-14 00:00:00-05:00,214.44,214.88,213.46,213.79,24836522.0,133071.0,214.11
2020-01-15 00:00:00-05:00,213.88,214.87,213.17,213.87,25915073.0,109400.0,214.12
2020-01-16 00:00:00-05:00,214.91,215.96,214.49,215.92,19412634.0,93295.0,215.26
2020-01-17 00:00:00-05:00,216.86,217.17,215.77,216.99,24664564.0,90119.0,216.5
2020-01-21 00:00:00-05:00,216.36,217.44,216.29,216.89,21964721.0,100835.0,216.83
2020-01-22 00:00:00-05:00,217.96,218.71,217.2,217.47,20122022.0,95295.0,217.95
2020-01-23 00:00:00-05:00,217.31,218.26,216.33,218.17,26902608.0,106277.0,217.48
2020-01-24 00:00:00-05:00,219.17,219.42,215.33,216.33,37735721.0,172980.0,217.15
2020-01-27 00:00:00-05:00,211.49,213.01,210.97,211.86,43040622.0,213101.0,212.16
2020-01-28 00:00:00-05:00,213.32,215.61,212.79,215.12,27460780.0,128281.0,214.49
2020-01-29 00:00:00-05:00,216.29,216.55,214.51,215.47,29621808.0,116944.0,215.58
2020-01-30 00:00:00-05:00,214.07,216.33,213.41,216.23,40090115.0,198412.0,214.99
2020-01-31 00:00:00-05:00,217.11,217.17,212.04,212.8,52513116.0,282740.0,213.96
2020-02-03 00:00:00-05:00,213.84,216.51,213.7,216.02,26158840.0,146048.0,215.69
2020-02-04 00:00:00-05:00,218.94,221.34,218.23,220.96,31597833.0,167073.0,219.96
2020-02-05 00:00:00-05:00,223.64,223.66,220.36,221.69,39147264.0,197540.0,221.69
2020-02-06 00:00:00-05:00,222.23,223.66,221.46,223.61,22815405.0,121328.0,222.89
2020-02-07 00:00:00-05:00,222.61,223.85,222.0,222.64,26137120.0,131235.0,222.8
2020-02-10 00:00:00-05:00,221.9,225.35,221.85,225.34,21880674.0,98435.0,223.83
2020-02-11 00:00:00-05:00,226.54,227.33,224.78,225.37,31150916.0,155902.0,226.06
2020-02-12 00:00:00-05:00,226.67,227.68,226.14,227.57,25015343.0,112890.0,226.92
2020-02-13 00:00:00-05:00,225.97,228.21,225.71,227.28,23106978.0,121372.0,227.2
2020-02-14 00:00:00-05:00,227.58,228.14,226.87,227.93,23911493.0,98298.0,227.53
2020-02-18 00:00:00-05:00,226.79,228.44,226.58,228.02,24942864.0,121169.0,227.58
2020-02-19 00:00:00-05:00,229.32,230.68,229.1,230.2,22854684.0,99891.0,230.08
2020-02-20 00:00:00-05:00,229.7,230.17,225.25,228.07,43470513.0,227102.0,227.76
2020-02-21 00:00:00-05:00,226.96,227.32,222.76,223.68,66778531.0,280523.0,224.75
2020-02-24 00:00:00-05:00,215.5,217.84,213.96,215.06,86078467.0,453904.0,216.72
2020-02-25 00:00:00-05:00,216.81,217.58,208.6,209.21,98994378.0,616939.0,212.16
2020-02-26 00:00:00-05:00,210.47,213.98,208.75,210.29,81449738.0,566174.0,211.2
2020-02-27 00:00:00-05:00,205.01,210.23,199.62,199.76,123365147.0,804078.0,204.38
2020-02-28 00:00:00-05:00,193.23,201.24,192.5,199.91,149983420.0,1217832.0,196.83
2020-03-02 00:00:00-05:00,202.91,210.38,200.05,210.23,114535553.0,709878.0,204.41
2020-03-03 00:00:00-05:00,210.9,213.33,201.68,203.49,132997926.0,1029949.0,207.4
2020-03-04 00:00:00-05:00,207.22,212.09,205.32,211.98,73976908.0,460057.0,208.29
2020-03-05 00:00:00-05:00,206.61,210.17,204.09,205.54,79491052.0,551353.0,206.86
2020-03-06 00:00:00-05:00,198.82,203.17,197.11,202.07,90540307.0,669983.0,200.31
2020-03-09 00:00:00-04:00,187.95,195.41,186.62,188.03,118698227.0,1041363.0,191.35
2020-03-10 00:00:00-04:00,195.36,198.46,188.14,198.27,101303325.0,765878.0,193.29
2020-03-11 00:00:00-04:00,193.65,195.01,187.22,189.64,90290283.0,702631.0,191.4
2020-03-12 00:00:00-04:00,176.88,185.32,171.88,172.25,139521691.0,1078282.0,177.19
2020-03-13 00:00:00-04:00,181.72,188.92,173.04,186.84,135110286.0,1107482.0,179.14
2020-03-16 00:00:00-04:00,169.17,179.4,164.32,164.46,93348128.0,543666.0,173.27
2020-03-17 00:00:00-04:00,170.45,179.12,164.92,176.93,122013887.0,872768.0,173.44
2020-03-18 00:00:00-04:00,166.7,174.09,162.03,171.55,116356332.0,879260.0,168.05
2020-03-19 00:00:00-04:00,170.67,178.24,166.72,172.58,120873663.0,1137795.0,173.75
2020-03-20 00:00:00-04:00,176.54,177.64,165.24,165.82,116312601.0,989217.0,171.77
2020-03-23 00:00:00-04:00,166.38,169.59,160.55,165.94,126485243.0,1077567.0,165.26
2020-03-24 00:00:00-04:00,175.14,178.95,173.23,178.79,96039712.0,628430.0,175.61
2020-03-25 00:00:00-04:00,179.53,184.48,175.2,177.46,89894348.0,694756.0,179.78
2020-03-26 00:00:00-04:00,178.99,187.61,178.74,186.81,80861395.0,583907.0,182.77
2020-03-27 00:00:00-04:00,181.97,185.46,179.76,180.38,59338087.0,465188.0,182.01
2020-03-30 00:00:00-04:00,182.14,187.38,181.4,186.94,50136809.0,349904.0,185.04
2020-03-31 00:00:00-04:00,186.45,190.07,184.18,185.35,63213899.0,412175.0,186.83
2020-04-01 00:00:00-04:00,179.91,182.68,176.06,177.47,54306675.0,400134.0,179.54
2020-04-02 00:00:00-04:00,176.77,185.06,176.17,181.07,56883800.0,393157.0,179.19
2020-04-03 00:00:00-04:00,180.58,182.11,176.48,178.5,47918780.0,332915.0,179.01
2020-04-06 00:00:00-04:00,185.33,192.41,184.17,191.27,65717234.0,397597.0,187.64
2020-04-07 00:00:00-04:00,196.78,197.28,190.8,191.19,70613514.0,501335.0,193.76
2020-04-08 00:00:00-04:00,192.83,195.83,190.97,195.25,46663552.0,308368.0,193.78
2020-04-09 00:00:00-04:00,196.9,197.83,193.75,195.53,68760234.0,434996.0,195.48
2020-04-13 00:00:00-04:00,194.62,198.02,193.48,197.64,43334087.0,292857.0,195.53
2020-04-14 00:00:00-04:00,201.67,206.86,200.94,206.24,64928671.0,390131.0,204.19
2020-04-15 00:00:00-04:00,202.95,206.21,201.62,203.87,47619742.0,289064.0,203.71
2020-04-16 00:00:00-04:00,206.16,208.68,204.13,207.59,65067682.0,382719.0,206.51
2020-04-17 00:00:00-04:00,210.23,210.77,206.45,209.58,63545242.0,364918.0,208.59
2020-04-20 00:00:00-04:00,207.61,210.15,206.93,207.1,38965103.0,263038.0,208.48
2020-04-21 00:00:00-04:00,205.04,205.56,198.23,199.45,73493045.0,465123.0,201.01
2020-04-22 00:00:00-04:00,203.59,206.72,202.8,205.37,40774873.0,249189.0,204.49
2020-04-23 00:00:00-04:00,206.18,208.75,204.52,204.93,43556540.0,269953.0,206.58
